Ti S_Ti j F(Ti,S_Ti,j) 
0.059406 107.123726 6 11.084547
0.069307 100.141853 7 7.308606
0.079208 99.961746 8 7.028023
0.089109 93.318977 9 2.387175
0.099010 103.500572 10 10.101399
0.108911 100.311531 11 6.353343
0.118812 97.934860 12 4.289509
0.128713 96.359482 13 2.776451
0.138614 112.969131 9 10.227187
0.148515 91.194382 15 1.343585
0.158416 93.327789 16 1.821791
0.168317 108.327629 17 13.527907
0.178218 107.887314 18 12.701682
0.188119 91.924522 19 1.067545
0.198020 96.356522 20 2.435450
0.207921 110.861206 12 17.424297
0.217822 101.957039 22 5.353232
0.227723 96.641830 23 1.858743
0.237624 110.026169 19 14.982953
0.247525 111.590874 15 17.487112
0.257426 98.632820 26 2.264781
0.267327 106.539696 12 11.940548
0.277228 113.560104 6 6.523446
0.287129 101.274132 29 2.952788
0.297030 83.619492 30 0.000000
0.306931 110.543373 30 12.753517
0.316832 119.553246 19 26.001804
0.326733 94.700195 33 0.081018
0.336634 105.838722 31 5.632902
0.346535 91.681519 34 0.000000
0.356436 96.564644 36 0.000000
0.366337 102.456322 37 0.607152
0.376238 109.065002 38 5.149900
0.386139 108.882080 29 10.075248
0.396040 95.517471 40 0.000000
0.405941 107.317589 38 2.316091
0.415842 103.528694 26 4.496128
0.425743 92.499718 43 0.000000
0.435644 97.408005 43 0.000000
0.445545 107.895737 26 9.031049
0.455446 91.667511 24 0.288778
0.465347 110.712318 45 0.000000
0.475248 107.798111 45 0.000000
0.485149 91.251106 49 0.000000
0.495050 111.819023 49 0.000000
0.504951 119.562576 43 0.000000
0.514852 106.977554 35 4.016427
0.524752 136.963531 16 41.696629
0.534653 110.738449 47 0.000000
0.544554 101.933784 55 0.000000
0.554455 90.189323 56 0.000000
0.564356 97.192551 39 0.000000
0.574257 99.558891 58 0.000000
0.584158 95.552582 53 0.000000
0.594059 104.401001 60 0.000000
0.603960 102.348457 60 0.000000
0.613861 94.565643 62 0.000000
0.623762 99.641548 50 0.000000
0.633663 91.232681 64 0.000000
0.643564 120.752701 8 2.867107
0.653465 61.541443 66 0.000000
0.663366 97.383926 67 0.000000
0.673267 102.504265 62 0.000000
0.683168 128.355667 6 0.390467
0.693069 114.187019 67 0.000000
0.702970 86.288696 70 0.000000
0.712871 87.597588 72 0.000000
0.722772 126.120583 41 0.000000
0.732673 117.914497 55 0.000000
0.742574 116.787643 40 14.909988
0.752475 122.294937 20 24.650341
0.762376 116.305489 52 0.000000
0.772277 103.043121 75 0.000000
0.782178 111.199554 47 0.000000
0.792079 105.094543 78 0.000000
0.801980 135.343674 50 0.000000
0.811881 102.909119 82 0.000000
0.821782 124.814796 55 0.000000
0.831683 133.371140 63 0.000000
0.841584 89.777847 80 0.000000
0.851485 135.287033 27 36.840729
0.861386 112.444206 67 0.000000
0.871287 107.419266 37 3.238459
0.881188 102.746986 66 0.000000
0.891089 118.634613 64 0.000000
0.900990 106.354118 73 0.000000
0.910891 102.580154 45 0.000000
0.920792 101.442162 35 0.662901
0.930693 149.667511 20 50.040768
0.940594 118.227386 66 0.000000
0.950495 111.716400 46 0.000000
0.960396 86.722885 92 0.000000
0.970297 84.739540 96 0.000000
0.980198 126.310463 18 26.176558
0.990099 111.992416 37 11.881026
0.009901 101.091240 1 8.260613
0.019802 98.291306 2 6.874555
0.029703 102.318794 3 9.775676
0.039604 99.932159 4 8.007351
0.049505 100.984001 5 8.478976
0.059406 98.657700 6 6.238169
0.069307 102.721596 7 9.903356
0.079208 109.404823 8 11.193016
0.089109 94.587219 9 2.987358
0.099010 110.104935 7 10.310520
0.108911 101.095016 11 7.066293
0.118812 120.761848 6 3.476637
0.128713 115.439491 4 4.987926
0.138614 103.517120 14 9.266101
0.148515 95.253563 15 2.264203
0.158416 95.210403 16 2.463896
0.168317 87.792747 17 0.438051
0.178218 104.346252 15 8.944961
0.188119 111.793694 10 18.757984
0.198020 110.868790 15 17.078638
0.207921 111.518311 16 17.505039
0.217822 107.528954 22 11.002828
0.227723 121.628517 13 29.085110
0.237624 102.070007 24 4.719511
0.247525 85.852768 25 0.017132
0.257426 103.233391 26 5.195505
0.267327 111.538574 19 16.505861
0.277228 93.801529 28 0.446399
0.287129 82.139626 29 0.000000
0.297030 113.125481 13 19.338528
0.306931 92.748322 31 0.143358
0.316832 113.235901 6 6.430729
0.326733 115.772873 13 22.148647
0.336634 113.592743 11 19.878609
0.346535 100.849571 18 4.765676
0.356436 111.796387 14 17.033369
0.366337 121.179459 22 26.869427
0.376238 108.120850 38 3.598525
0.386139 101.048431 39 0.000000
0.396040 107.788063 38 2.940914
0.405941 89.804245 41 0.000000
0.415842 89.105515 42 0.000000
0.425743 108.806183 21 11.830893
0.435644 115.740845 15 20.931046
0.445545 119.801598 16 25.087589
0.455446 120.100685 23 24.801178
0.465347 91.552216 47 0.000000
0.475248 146.000061 13 51.267086
0.485149 93.500771 49 0.000000
0.495050 122.578026 31 26.509960
0.504951 86.443878 51 0.000000
0.514852 87.607277 52 0.000000
0.524752 109.564316 53 0.000000
0.534653 117.240891 21 21.199411
0.544554 115.388809 46 0.000000
0.554455 111.653770 29 12.955971
0.564356 109.423653 38 5.301138
0.574257 116.696808 15 21.052649
0.584158 88.844246 59 0.000000
0.594059 117.614738 26 20.898716
0.603960 117.274216 21 20.925673
0.613861 93.026428 62 0.000000
0.623762 119.503113 53 0.000000
0.633663 88.648064 64 0.000000
0.643564 102.560127 64 0.000000
0.653465 134.657410 53 0.000000
0.663366 116.806694 40 15.035842
0.673267 79.316826 68 0.000000
0.683168 101.684235 41 0.000000
0.693069 103.543114 70 0.000000
0.702970 134.812790 16 38.083057
0.712871 116.379852 59 0.000000
0.722772 122.116051 48 0.000000
0.732673 103.366577 61 0.000000
0.742574 112.483818 50 0.000000
0.752475 154.518417 18 56.777210
0.762376 87.198807 31 0.000000
0.772277 109.823471 58 0.000000
0.782178 146.134781 37 47.955681
0.792079 96.765572 80 0.000000
0.801980 104.706421 80 0.000000
0.811881 127.179222 17 29.140448
0.821782 133.482086 13 35.260609
0.831683 104.635735 84 0.000000
0.841584 100.028053 85 0.000000
0.851485 86.483139 86 0.000000
0.861386 124.245140 34 25.628883
0.871287 85.587234 88 0.000000
0.881188 81.923943 89 0.000000
0.891089 131.846985 56 0.000000
0.900990 93.376762 75 0.000000
0.910891 98.846054 92 0.000000
0.920792 99.344589 92 0.000000
0.930693 114.857285 69 0.000000
0.940594 138.621201 9 0.000000
0.950495 134.453461 17 34.533352
0.960396 156.795486 5 0.000000
0.970297 92.257561 98 0.000000
0.980198 130.537979 46 0.000000
0.990099 121.378128 62 0.000000
0.009901 101.171326 1 8.309569
0.019802 94.168930 2 4.162106
0.029703 103.524582 3 9.700306
0.039604 102.939156 4 9.959950
0.049505 98.930237 5 6.957848
0.059406 101.141800 6 8.465315
0.069307 103.764282 7 10.554868
0.079208 96.470863 8 4.271286
0.089109 96.910545 9 4.128522
0.099010 102.452087 10 8.845729
0.108911 95.430443 11 2.676842
0.118812 101.216118 12 6.710902
0.128713 98.733070 13 4.358905
0.138614 99.859993 14 5.010259
0.148515 95.516624 15 2.436385
0.158416 85.014183 16 0.168891
0.168317 113.361237 14 19.943098
0.178218 99.258530 18 4.087114
0.188119 109.905907 19 15.046500
0.198020 86.196907 20 0.098312
0.207921 110.963005 19 16.282543
0.217822 96.100723 22 1.719726
0.227723 117.104202 20 23.363846
0.237624 98.607956 24 2.409248
0.247525 109.204781 23 12.651371
0.257426 113.709793 12 20.176155
0.267327 90.105568 27 0.288352
0.277228 106.352402 28 7.622649
0.287129 96.066055 29 0.666090
0.297030 91.170021 30 0.097441
0.306931 87.191826 31 0.000000
0.316832 77.999359 32 0.000000
0.326733 95.616112 33 0.111853
0.336634 105.962410 34 4.403302
0.346535 105.811378 34 4.228557
0.356436 96.587463 36 0.000000
0.366337 98.355156 37 0.000000
0.376238 96.260979 38 0.000000
0.386139 94.456581 39 0.000000
0.396040 114.226875 29 17.023769
0.405941 90.713150 41 0.000000
0.415842 90.845779 42 0.000000
0.425743 100.604248 43 0.000000
0.435644 97.546829 44 0.000000
0.445545 105.777885 44 0.000000
0.455446 107.795532 45 0.000000
0.465347 76.869904 47 0.000000
0.475248 162.233521 14 67.517769
0.485149 97.619308 49 0.000000
0.495050 104.250557 47 0.000000
0.504951 92.280205 51 0.000000
0.514852 99.624115 52 0.000000
0.524752 95.297295 46 0.000000
0.534653 93.143105 54 0.000000
0.544554 102.504105 55 0.000000
0.554455 99.890129 56 0.000000
0.564356 86.062950 57 0.000000
0.574257 92.918510 58 0.000000
0.584158 96.822495 59 0.000000
0.594059 83.245865 60 0.000000
0.603960 98.842094 61 0.000000
0.613861 110.890678 51 0.000000
0.623762 99.395935 63 0.000000
0.633663 138.757294 17 42.715107
0.643564 103.361855 59 0.000000
0.653465 115.104965 42 0.000000
0.663366 111.097542 66 0.000000
0.673267 125.626274 30 28.911501
0.683168 115.287636 49 0.000000
0.693069 110.600258 59 0.000000
0.702970 86.643219 71 0.000000
0.712871 85.364563 72 0.000000
0.722772 112.704437 40 8.261002
0.732673 109.035202 74 0.000000
0.742574 85.563911 74 0.000000
0.752475 103.971756 62 0.000000
0.762376 131.041580 23 33.124184
0.772277 98.798119 78 0.000000
0.782178 88.675232 79 0.000000
0.792079 101.795944 80 0.000000
0.801980 111.565712 45 0.000000
0.811881 84.024727 82 0.000000
0.821782 102.015892 76 0.000000
0.831683 93.117493 84 0.000000
0.841584 78.344955 85 0.000000
0.851485 95.187523 82 0.000000
0.861386 86.158638 87 0.000000
0.871287 129.561539 18 30.946100
0.881188 77.616150 89 0.000000
0.891089 122.265572 53 0.000000
0.900990 115.074615 37 15.135435
0.910891 129.554367 76 0.000000
0.920792 111.237587 83 0.000000
0.930693 103.690628 78 0.000000
0.940594 86.792099 95 0.000000
0.950495 102.745636 93 0.000000
0.960396 126.999451 46 0.000000
0.970297 83.523972 98 0.000000
0.980198 81.369476 99 0.000000
0.990099 87.298012 100 0.000000
0.009901 100.615868 1 8.101423
0.019802 103.963150 2 9.589177
0.029703 95.760559 3 5.062779
0.039604 94.512505 4 3.890495
0.049505 101.313286 5 8.603590
0.059406 101.894203 6 9.148240
0.069307 103.212166 7 10.090571
0.079208 104.749962 8 11.657352
0.089109 104.049088 9 10.717768
0.099010 105.697723 10 12.446549
0.108911 107.773445 11 14.566698
0.118812 101.751915 12 7.450191
0.128713 94.051323 13 2.040618
0.138614 96.892052 14 2.876435
0.148515 91.997108 15 1.471022
0.158416 108.110306 16 13.697038
0.168317 102.085602 17 6.189148
0.178218 104.645325 18 8.700048
0.188119 103.713753 19 7.460268
0.198020 102.206924 20 5.715065
0.207921 106.416595 20 10.162336
0.217822 116.680412 17 23.517815
0.227723 86.109467 23 0.273611
0.237624 92.751488 24 0.711585
0.247525 107.504578 25 10.148578
0.257426 105.061989 26 7.095536
0.267327 96.666862 27 0.838373
0.277228 102.047226 28 3.306037
0.287129 101.445587 29 3.144591
0.297030 97.449776 30 0.846287
0.306931 102.199135 27 4.427392
0.316832 134.282669 19 41.609318
0.326733 95.474464 33 0.083174
0.336634 95.627480 34 0.147766
0.346535 109.290154 35 7.967796
0.356436 106.829002 35 4.512834
0.366337 125.419540 15 31.825157
0.376238 108.379692 37 4.967963
0.386139 125.162781 19 31.171316
0.396040 108.259621 21 11.402256
0.405941 101.508179 41 0.000000
0.415842 95.690353 40 0.000000
0.425743 110.375938 20 14.213939
0.435644 123.014107 29 27.722296
0.445545 108.268135 32 7.793217
0.455446 109.974045 43 0.000000
0.465347 111.178032 45 0.000000
0.475248 119.370499 16 24.353123
0.485149 113.488419 31 14.822012
0.495050 107.795189 44 0.000000
0.504951 96.352776 50 0.000000
0.514852 112.537827 33 13.013204
0.524752 116.454964 47 0.000000
0.534653 101.409012 54 0.000000
0.544554 138.917831 10 43.505669
0.554455 107.794090 20 10.156957
0.564356 121.947685 30 25.513990
0.574257 95.176750 57 0.000000
0.584158 110.537781 54 0.000000
0.594059 121.661682 15 25.942137
0.603960 91.037308 61 0.000000
0.613861 90.596344 62 0.000000
0.623762 106.511803 18 9.298192
0.633663 90.407532 46 0.000000
0.643564 87.804626 37 0.000000
0.653465 96.142502 62 0.000000
0.663366 115.321960 61 0.000000
0.673267 124.222267 54 0.000000
0.683168 117.506813 43 0.000000
0.693069 108.159546 70 0.000000
0.702970 86.774040 71 0.000000
0.712871 100.947586 72 0.000000
0.722772 119.992630 42 0.000000
0.732673 81.764389 74 0.000000
0.742574 111.816383 64 0.000000
0.752475 124.552361 37 26.363985
0.762376 82.187195 77 0.000000
0.772277 121.959236 15 23.954363
0.782178 109.979584 50 0.000000
0.792079 113.673431 70 0.000000
0.801980 114.064796 66 0.000000
0.811881 135.409073 29 37.365101
0.821782 100.574944 83 0.000000
0.831683 111.594986 27 12.828861
0.841584 86.844063 85 0.000000
0.851485 138.077988 18 39.633324
0.861386 98.620621 87 0.000000
0.871287 107.126976 88 0.000000
0.881188 146.751144 32 48.018173
0.891089 94.603691 90 0.000000
0.900990 80.351204 91 0.000000
0.910891 171.061234 10 71.959740
0.920792 112.497452 73 0.000000
0.930693 116.406754 9 1.401084
0.940594 114.096916 35 14.393309
0.950495 104.493446 67 0.000000
0.960396 125.492279 43 0.000000
0.970297 109.696251 97 0.000000
0.980198 72.406494 87 0.000000
0.990099 95.709084 63 0.000000
0.009901 99.739685 1 7.738919
0.019802 100.314049 2 8.138074
0.029703 100.858078 3 8.834871
0.039604 98.867821 4 7.034575
0.049505 101.553001 5 8.714448
0.059406 99.017822 6 6.411810
0.069307 109.383759 7 11.688674
0.079208 106.152031 8 12.967825
0.089109 103.331230 9 9.867627
0.099010 94.131371 10 2.292166
0.108911 99.369743 11 5.551763
0.118812 92.555595 12 1.763096
0.128713 101.191643 13 6.554598
0.138614 95.091820 14 2.427903
0.148515 98.118637 15 3.693243
0.158416 105.959091 16 11.039110
0.168317 95.090096 17 2.190632
0.178218 103.565430 18 7.897501
0.188119 106.454475 10 12.764035
0.198020 117.323853 13 24.696899
0.207921 88.965668 21 0.429707
0.217822 103.972565 22 6.871596
0.227723 101.855949 23 4.971262
0.237624 89.558716 24 0.347485
0.247525 101.307480 25 3.813777
0.257426 98.235329 26 2.059342
0.267327 115.398277 8 6.840330
0.277228 93.609749 28 0.443509
0.287129 110.630157 27 13.238504
0.297030 89.765564 30 0.091120
0.306931 89.378319 31 0.074765
0.316832 97.878342 22 2.693174
0.326733 90.523308 33 0.000000
0.336634 114.856110 31 18.003906
0.346535 117.221977 27 21.962696
0.356436 113.845650 29 17.163761
0.366337 101.175613 37 0.284363
0.376238 117.102104 13 22.970795
0.386139 107.495125 39 1.830424
0.396040 128.488785 11 34.668755
0.405941 95.362801 41 0.000000
0.415842 128.747620 18 34.664639
0.425743 111.849236 38 9.777944
0.435644 104.081001 23 5.743645
0.445545 120.204720 17 25.501492
0.455446 103.557457 46 0.000000
0.465347 103.396614 47 0.000000
0.475248 104.322197 48 0.000000
0.485149 93.023026 49 0.000000
0.495050 113.167191 10 18.047829
0.504951 92.269531 46 0.000000
0.514852 104.685478 50 0.000000
0.524752 101.450409 53 0.000000
0.534653 89.078598 54 0.000000
0.544554 101.372528 55 0.000000
0.554455 117.901604 22 21.926060
0.564356 91.075630 57 0.000000
0.574257 104.545700 32 3.415604
0.584158 124.651924 36 27.578672
0.594059 106.862045 56 0.000000
0.603960 86.494453 61 0.000000
0.613861 118.821671 8 3.872607
0.623762 123.830574 23 27.638767
0.633663 105.991409 59 0.000000
0.643564 133.214310 20 37.020687
0.653465 96.140144 62 0.000000
0.663366 97.474953 67 0.000000
0.673267 93.205742 54 0.000000
0.683168 126.402809 16 29.863176
0.693069 106.985764 68 0.000000
0.702970 103.075874 26 4.201487
0.712871 67.562691 72 0.000000
0.722772 111.391525 16 14.213844
0.732673 100.840111 60 0.000000
0.742574 124.109535 10 26.493700
0.752475 85.202728 76 0.000000
0.762376 92.930115 73 0.000000
0.772277 99.289085 78 0.000000
0.782178 120.808327 39 21.309216
0.792079 82.667381 80 0.000000
0.801980 98.559303 81 0.000000
0.811881 115.470085 35 16.131330
0.821782 90.286667 83 0.000000
0.831683 116.604424 38 16.317156
0.841584 101.330887 85 0.000000
0.851485 111.799156 32 12.299308
0.861386 86.519562 87 0.000000
0.871287 89.149979 88 0.000000
0.881188 93.259697 89 0.000000
0.891089 89.246445 90 0.000000
0.900990 118.627754 71 0.000000
0.910891 110.007195 61 0.000000
0.920792 135.583099 22 36.189400
0.930693 84.898064 94 0.000000
0.940594 87.198067 95 0.000000
0.950495 134.655441 54 0.000000
0.960396 147.204559 24 47.323963
0.970297 90.736565 98 0.000000
0.980198 111.534111 23 11.439016
0.990099 103.327423 96 0.000000
0.009901 101.429893 1 8.486246
0.019802 96.741356 2 5.902122
0.029703 98.289154 3 6.795218
0.039604 103.273270 4 10.104016
0.049505 95.132629 5 4.188937
0.059406 99.388199 6 6.815844
0.069307 97.184799 7 4.764708
0.079208 95.714211 8 3.662271
0.089109 104.240753 9 10.822025
0.099010 103.280945 10 9.865983
0.108911 106.667252 11 13.503927
0.118812 100.606926 12 6.049295
0.128713 112.021774 12 19.125250
0.138614 101.784233 13 7.277092
0.148515 104.594856 15 9.857038
0.158416 97.365822 16 3.509097
0.168317 107.643173 17 12.567604
0.178218 106.982513 18 11.493386
0.188119 104.646645 19 8.731564
0.198020 111.176888 13 17.786085
0.207921 100.278854 21 4.038574
0.217822 96.492790 22 1.965268
0.227723 110.606064 18 16.042082
0.237624 94.534447 24 1.039943
0.247525 108.410385 25 11.279217
0.257426 106.713791 26 8.849161
0.267327 107.015739 27 8.681800
0.277228 104.359299 28 5.468104
0.287129 100.261993 20 4.589016
0.297030 97.759842 30 0.855474
0.306931 103.896141 31 4.170887
0.316832 109.366272 27 12.316688
0.326733 114.153831 22 19.213211
0.336634 113.947304 18 19.649176
0.346535 82.745483 35 0.000000
0.356436 111.434097 35 11.303904
0.366337 111.477936 32 12.660141
0.376238 89.984779 38 0.000000
0.386139 103.430206 39 0.185052
0.396040 123.297821 18 29.392700
0.405941 100.465675 41 0.000000
0.415842 87.108200 42 0.000000
0.425743 110.696930 30 11.752121
0.435644 110.960091 37 9.116430
0.445545 84.638855 45 0.000000
0.455446 105.794876 38 1.685255
0.465347 141.177368 5 0.268084
0.475248 105.111900 37 1.567880
0.485149 124.144684 11 29.323763
0.495050 133.091537 9 1.223722
0.504951 122.114395 17 26.894424
0.514852 124.178665 39 26.484932
0.524752 154.107819 25 58.867867
0.534653 87.324791 54 0.000000
0.544554 69.485237 55 0.000000
0.554455 107.682274 54 0.000000
0.564356 90.339264 47 0.000000
0.574257 92.245567 58 0.000000
0.584158 126.063995 12 30.414749
0.594059 113.076363 57 0.000000
0.603960 98.926918 58 0.000000
0.613861 103.675446 44 0.000000
0.623762 104.276093 63 0.000000
0.633663 93.145569 64 0.000000
0.643564 81.903656 65 0.000000
0.653465 68.319183 66 0.000000
0.663366 80.254425 67 0.000000
0.673267 116.078262 26 18.824747
0.683168 92.945747 66 0.000000
0.693069 90.881577 70 0.000000
0.702970 90.347870 51 0.000000
0.712871 103.915199 42 0.000000
0.722772 105.942558 73 0.000000
0.732673 93.889053 74 0.000000
0.742574 92.882172 75 0.000000
0.752475 87.100052 76 0.000000
0.762376 90.456017 76 0.000000
0.772277 70.571686 78 0.000000
0.782178 155.214539 42 0.000000
0.792079 97.456497 80 0.000000
0.801980 92.548920 70 0.000000
0.811881 110.244293 73 0.000000
0.821782 100.141212 60 0.000000
0.831683 89.339996 84 0.000000
0.841584 115.371033 36 15.669689
0.851485 92.648674 69 0.000000
0.861386 148.156372 12 49.546154
0.871287 125.801147 9 0.271763
0.881188 132.402649 4 0.000000
0.891089 83.828949 90 0.000000
0.900990 100.805038 77 0.000000
0.910891 98.930946 92 0.000000
0.920792 113.154434 38 11.874080
0.930693 115.433884 71 0.000000
0.940594 117.476006 44 0.000000
0.950495 153.473206 35 53.494560
0.960396 100.450912 97 0.000000
0.970297 150.222168 7 0.000000
0.980198 127.985085 8 0.000000
0.990099 102.405815 100 0.000000
0.009901 98.432144 1 6.725954
0.019802 105.191803 2 9.387147
0.029703 108.111526 3 9.460164
0.039604 98.402863 4 6.673416
0.049505 94.885483 5 4.029401
0.059406 103.992035 6 10.778573
0.069307 102.159935 7 9.387695
0.079208 97.888809 8 4.953832
0.089109 99.620926 9 6.237292
0.099010 99.951408 10 6.394049
0.108911 105.767540 11 12.256557
0.118812 117.724350 6 5.091027
0.128713 117.001328 8 5.974356
0.138614 96.458832 14 2.742388
0.148515 95.712608 15 2.499510
0.158416 104.418343 16 9.331106
0.168317 94.307701 17 1.875412
0.178218 99.017578 15 4.323586
0.188119 106.916473 16 11.841021
0.198020 110.886147 16 16.910824
0.207921 95.877014 21 1.870352
0.217822 103.793938 22 6.827557
0.227723 95.655106 23 1.595061
0.237624 95.116745 24 1.263608
0.247525 100.945724 25 3.585404
0.257426 97.369011 26 1.589278
0.267327 102.065842 27 3.856697
0.277228 96.444130 28 0.955622
0.287129 101.608871 29 3.276958
0.297030 85.753197 30 0.000000
0.306931 119.444489 22 25.808889
0.316832 93.542664 32 0.206339
0.326733 115.347382 21 20.695984
0.336634 98.596390 34 0.297687
0.346535 96.234215 35 0.079905
0.356436 82.851143 33 0.000000
0.366337 100.159912 37 0.034809
0.376238 89.403786 38 0.000000
0.386139 128.278702 9 2.350309
0.396040 122.033371 13 28.233812
0.405941 100.512947 41 0.000000
0.415842 109.612289 27 11.166556
0.425743 110.599319 21 14.285885
0.435644 88.619110 44 0.000000
0.445545 87.248711 45 0.000000
0.455446 90.889290 39 0.000000
0.465347 97.360306 47 0.000000
0.475248 112.645378 36 11.771049
0.485149 116.912949 34 18.971148
0.495050 79.908356 50 0.000000
0.504951 107.864014 49 0.000000
0.514852 114.717094 20 18.325848
0.524752 120.941322 14 25.699411
0.534653 131.309128 18 35.990582
0.544554 86.774101 48 0.000000
0.554455 97.720367 56 0.000000
0.564356 97.266617 57 0.000000
0.574257 85.713440 58 0.000000
0.584158 77.464005 59 0.000000
0.594059 100.709953 56 0.000000
0.603960 96.947800 61 0.000000
0.613861 104.577148 62 0.000000
0.623762 128.579071 34 32.142506
0.633663 102.159203 64 0.000000
0.643564 110.195328 60 0.000000
0.653465 102.380142 39 0.000000
0.663366 110.263748 41 0.000000
0.673267 115.238083 37 14.589374
0.683168 109.107086 54 0.000000
0.693069 108.362511 32 7.422139
0.702970 110.263062 32 9.760836
0.712871 120.536842 41 0.000000
0.722772 122.603157 37 24.385765
0.732673 109.654854 56 0.000000
0.742574 78.539856 67 0.000000
0.752475 101.515892 75 0.000000
0.762376 127.201920 23 29.299732
0.772277 109.942032 78 0.000000
0.782178 96.991425 79 0.000000
0.792079 92.457214 79 0.000000
0.801980 76.761063 81 0.000000
0.811881 132.145721 27 34.102272
0.821782 115.328033 56 0.000000
0.831683 117.766815 77 0.000000
0.841584 128.069992 37 29.595146
0.851485 98.907875 75 0.000000
0.861386 96.218559 87 0.000000
0.871287 97.848885 45 0.000000
0.881188 127.762695 58 0.000000
0.891089 116.859406 31 18.014887
0.900990 140.010742 58 0.000000
0.910891 104.483032 81 0.000000
0.920792 95.184113 93 0.000000
0.930693 126.402901 22 26.825480
0.940594 80.901192 95 0.000000
0.950495 101.016624 96 0.000000
0.960396 92.123833 95 0.000000
0.970297 87.271194 98 0.000000
0.980198 99.510979 71 0.000000
0.990099 100.271233 100 0.000000
0.009901 97.989227 1 6.747798
0.019802 95.193771 2 4.858820
0.029703 100.101677 3 8.264250
0.039604 98.827759 4 6.878165
0.049505 101.860199 5 8.993793
0.059406 101.928276 6 9.160017
0.069307 99.345154 7 6.405941
0.079208 105.986588 8 12.678266
0.089109 98.011269 9 4.664313
0.099010 102.802383 10 9.197299
0.108911 90.118950 11 1.387336
0.118812 96.658188 12 3.422876
0.128713 88.136703 13 0.735379
0.138614 97.071831 14 2.896717
0.148515 99.837288 15 4.882876
0.158416 106.111237 16 11.329237
0.168317 103.993385 17 8.266479
0.178218 99.862457 18 4.236924
0.188119 102.757088 19 6.437676
0.198020 103.445496 20 6.789958
0.207921 103.132515 21 6.297949
0.217822 107.694748 18 12.305703
0.227723 91.194656 22 0.566975
0.237624 88.043816 24 0.283075
0.247525 104.163666 24 7.023389
0.257426 120.561310 14 27.523296
0.267327 105.469177 27 7.167185
0.277228 110.100456 27 12.930970
0.287129 95.344818 29 0.629766
0.297030 107.756241 19 11.949229
0.306931 94.248451 31 0.265539
0.316832 93.650162 32 0.207145
0.326733 109.459358 31 10.073322
0.336634 124.157677 24 30.562637
0.346535 123.662903 5 2.452905
0.356436 103.510284 35 1.597364
0.366337 96.308327 37 0.000000
0.376238 105.936272 38 1.526275
0.386139 120.660217 27 25.947218
0.396040 91.196259 40 0.000000
0.405941 78.843452 41 0.000000
0.415842 110.048531 41 0.000000
0.425743 140.165741 9 0.716671
0.435644 113.624519 25 17.521029
0.445545 120.641754 16 26.058731
0.455446 88.448738 46 0.000000
0.465347 134.970932 15 40.448444
0.475248 87.734741 48 0.000000
0.485149 98.676826 49 0.000000
0.495050 103.059860 38 0.209806
0.504951 108.707268 48 0.000000
0.514852 72.285713 52 0.000000
0.524752 108.107803 52 0.000000
0.534653 100.828308 54 0.000000
0.544554 117.626701 39 17.576397
0.554455 77.828987 56 0.000000
0.564356 119.003395 52 0.000000
0.574257 90.536049 55 0.000000
0.584158 78.988632 59 0.000000
0.594059 92.077354 60 0.000000
0.603960 122.683319 30 26.051039
0.613861 96.877037 61 0.000000
0.623762 98.892349 46 0.000000
0.633663 118.308891 34 20.587389
0.643564 89.843666 65 0.000000
0.653465 92.777542 66 0.000000
0.663366 117.193817 14 20.748852
0.673267 112.266968 58 0.000000
0.683168 109.520683 69 0.000000
0.693069 85.953064 70 0.000000
0.702970 78.093262 71 0.000000
0.712871 72.568794 72 0.000000
0.722772 119.041672 48 0.000000
0.732673 135.379898 9 0.173763
0.742574 94.480988 72 0.000000
0.752475 113.190018 40 9.306870
0.762376 88.639900 77 0.000000
0.772277 117.452614 14 19.546909
0.782178 115.148575 56 0.000000
0.792079 123.971527 63 0.000000
0.801980 68.284454 81 0.000000
0.811881 116.030380 58 0.000000
0.821782 94.505966 73 0.000000
0.831683 87.553795 84 0.000000
0.841584 102.906693 82 0.000000
0.851485 149.168945 19 50.730827
0.861386 120.671692 22 22.081598
0.871287 84.762482 88 0.000000
0.881188 107.591667 32 6.784688
0.891089 112.057938 22 13.291492
0.900990 87.127190 91 0.000000
0.910891 109.798386 57 0.000000
0.920792 115.610634 56 0.000000
0.930693 128.595032 29 29.012972
0.940594 115.153938 38 14.944964
0.950495 102.730957 82 0.000000
0.960396 77.939651 97 0.000000
0.970297 130.821976 45 0.000000
0.980198 90.083839 99 0.000000
0.990099 134.226730 12 34.073582
0.009901 100.942696 1 8.253592
0.019802 100.089752 2 8.144830
0.029703 105.481369 3 9.504648
0.039604 99.491653 4 7.817006
0.049505 100.510147 5 8.184222
0.059406 103.269234 6 10.099691
0.069307 109.342659 6 10.574896
0.079208 102.602898 8 9.498199
0.089109 100.467644 9 6.780328
0.099010 93.318634 10 2.109213
0.108911 108.430428 11 15.162873
0.118812 102.610893 12 8.397803
0.128713 101.208939 13 6.558960
0.138614 102.235611 14 7.561758
0.148515 94.812271 15 2.128387
0.158416 106.409752 15 11.782619
0.168317 98.616913 17 3.828525
0.178218 99.951515 18 4.269136
0.188119 101.408134 19 4.994591
0.198020 97.216721 20 2.612648
0.207921 105.835320 21 9.087440
0.217822 118.955788 12 26.535126
0.227723 114.037720 16 19.985239
0.237624 103.227043 24 5.751397
0.247525 113.341484 17 19.257685
0.257426 100.465164 26 3.120089
0.267327 96.072151 27 0.725247
